volunteer_id,schedule_date,shift_type,scheduled_hours,schedule_status
9546,2023-08-25,Day,4,Scheduled
9515,2023-08-25,Day,4,Scheduled
9547,2023-08-25,Afternoon,4,Scheduled
9545,2023-08-25,Afternoon,4,Scheduled
9505,2023-08-28,Day,4,Scheduled
9515,2023-08-28,Day,4,Scheduled
9545,2023-08-28,Afternoon,4,Scheduled
9532,2023-08-28,Afternoon,4,Scheduled
9538,2023-08-29,Day,4,Scheduled
9569,2023-08-29,Day,4,Scheduled
9523,2023-08-29,Afternoon,4,Scheduled
9522,2023-08-29,Afternoon,4,Scheduled
9511,2023-08-30,Day,4,Scheduled
9566,2023-08-30,Day,4,Scheduled
9562,2023-08-30,Afternoon,4,Scheduled
9503,2023-08-30,Afternoon,4,Scheduled
9567,2023-08-31,Day,4,Scheduled
9525,2023-08-31,Day,4,Scheduled
9560,2023-08-31,Afternoon,4,Scheduled
9563,2023-08-31,Afternoon,4,Scheduled
9546,2023-09-01,Day,4,Scheduled
9558,2023-09-01,Day,4,Scheduled
9555,2023-09-01,Afternoon,4,Scheduled
9548,2023-09-01,Afternoon,4,Scheduled
9532,2023-09-04,Day,4,Scheduled
9503,2023-09-04,Day,4,Scheduled
9545,2023-09-04,Afternoon,4,Scheduled
9548,2023-09-04,Afternoon,4,Scheduled
9570,2023-09-05,Day,4,Scheduled
9522,2023-09-05,Afternoon,4,Scheduled
9502,2023-09-05,Afternoon,4,Scheduled
9558,2023-09-06,Day,4,Scheduled
9563,2023-09-06,Day,4,Scheduled
9569,2023-09-06,Afternoon,4,Scheduled
9562,2023-09-06,Afternoon,4,Scheduled
9567,2023-09-07,Day,4,Scheduled
9515,2023-09-07,Day,4,Scheduled
9505,2023-09-07,Afternoon,4,Scheduled
9509,2023-09-07,Afternoon,4,Scheduled
9566,2023-09-08,Day,4,Scheduled
9504,2023-09-08,Day,4,Scheduled
9538,2023-09-08,Afternoon,4,Scheduled
9523,2023-09-08,Afternoon,4,Scheduled
9523,2023-09-11,Day,4,Scheduled
9532,2023-09-11,Day,4,Scheduled
9504,2023-09-11,Afternoon,4,Scheduled
9503,2023-09-11,Afternoon,4,Scheduled
9538,2023-09-12,Day,4,Scheduled
9502,2023-09-12,Day,4,Scheduled
9558,2023-09-12,Afternoon,4,Scheduled
9509,2023-09-12,Afternoon,4,Scheduled
9562,2023-09-13,Day,4,Scheduled
9548,2023-09-13,Day,4,Scheduled
9563,2023-09-13,Afternoon,4,Scheduled
9566,2023-09-13,Afternoon,4,Scheduled
9570,2023-09-14,Day,4,Scheduled
9560,2023-09-14,Day,4,Scheduled
9545,2023-09-14,Afternoon,4,Scheduled
9505,2023-09-14,Afternoon,4,Scheduled
9546,2023-09-15,Day,4,Scheduled
9522,2023-09-15,Day,4,Scheduled
9567,2023-09-15,Afternoon,4,Scheduled
9555,2023-09-15,Afternoon,4,Scheduled
9545,2023-09-18,Day,4,Scheduled
9566,2023-09-18,Day,4,Scheduled
9560,2023-09-18,Afternoon,4,Scheduled
9555,2023-09-18,Afternoon,4,Scheduled
9548,2023-09-19,Day,4,Scheduled
9532,2023-09-19,Day,4,Scheduled
9502,2023-09-19,Afternoon,4,Scheduled
9562,2023-09-19,Afternoon,4,Scheduled
9511,2023-09-20,Day,4,Scheduled
9558,2023-09-20,Afternoon,4,Scheduled
9531,2023-09-20,Afternoon,4,Scheduled
9509,2023-09-21,Day,4,Scheduled
9546,2023-09-21,Day,4,Scheduled
9567,2023-09-21,Afternoon,4,Scheduled
9525,2023-09-22,Day,4,Scheduled
9570,2023-09-22,Day,4,Scheduled
9538,2023-09-22,Afternoon,4,Scheduled
9523,2023-09-22,Afternoon,4,Scheduled
9548,2023-09-25,Day,4,Scheduled
9570,2023-09-25,Day,4,Scheduled
9509,2023-09-25,Afternoon,4,Scheduled
9547,2023-09-25,Afternoon,4,Scheduled
9560,2023-09-26,Day,4,Scheduled
9563,2023-09-26,Day,4,Scheduled
9567,2023-09-26,Afternoon,4,Scheduled
9569,2023-09-26,Afternoon,4,Scheduled
9555,2023-09-27,Day,4,Scheduled
9525,2023-09-27,Day,4,Scheduled
9504,2023-09-27,Afternoon,4,Scheduled
9531,2023-09-27,Afternoon,4,Scheduled
9545,2023-09-28,Day,4,Scheduled
9503,2023-09-28,Day,4,Scheduled
9523,2023-09-28,Afternoon,4,Scheduled
9522,2023-09-28,Afternoon,4,Scheduled
9566,2023-09-29,Day,4,Scheduled
9546,2023-09-29,Day,4,Scheduled
9511,2023-09-29,Afternoon,4,Scheduled
9505,2023-09-29,Afternoon,4,Scheduled
9566,2023-10-02,Day,4,Scheduled
9522,2023-10-02,Afternoon,4,Scheduled
9509,2023-10-02,Afternoon,4,Scheduled
9547,2023-10-03,Day,4,Scheduled
9548,2023-10-03,Day,4,Scheduled
9531,2023-10-03,Afternoon,4,Scheduled
9538,2023-10-03,Afternoon,4,Scheduled
9563,2023-10-04,Day,4,Scheduled
9503,2023-10-04,Day,4,Scheduled
9567,2023-10-04,Afternoon,4,Scheduled
9515,2023-10-04,Afternoon,4,Scheduled
9511,2023-10-05,Day,4,Scheduled
9504,2023-10-05,Day,4,Scheduled
9569,2023-10-05,Afternoon,4,Scheduled
9558,2023-10-05,Afternoon,4,Scheduled
9525,2023-10-06,Day,4,Scheduled
9560,2023-10-06,Day,4,Scheduled
9505,2023-10-06,Afternoon,4,Scheduled
9570,2023-10-06,Afternoon,4,Scheduled
9509,2023-10-09,Day,4,Scheduled
9560,2023-10-09,Day,4,Scheduled
9563,2023-10-09,Afternoon,4,Scheduled
9570,2023-10-10,Day,4,Scheduled
9567,2023-10-10,Day,4,Scheduled
9523,2023-10-10,Afternoon,4,Scheduled
9522,2023-10-10,Afternoon,4,Scheduled
9546,2023-10-11,Day,4,Scheduled
9503,2023-10-11,Day,4,Scheduled
9562,2023-10-11,Afternoon,4,Scheduled
9515,2023-10-11,Afternoon,4,Scheduled
9504,2023-10-12,Day,4,Scheduled
9558,2023-10-12,Day,4,Scheduled
9511,2023-10-12,Afternoon,4,Scheduled
9545,2023-10-12,Afternoon,4,Scheduled
9505,2023-10-13,Day,4,Scheduled
9532,2023-10-13,Day,4,Scheduled
9538,2023-10-13,Afternoon,4,Scheduled
9531,2023-10-13,Afternoon,4,Scheduled
9560,2023-10-16,Day,4,Scheduled
9569,2023-10-16,Day,4,Scheduled
9525,2023-10-16,Afternoon,4,Scheduled
9558,2023-10-16,Afternoon,4,Scheduled
9545,2023-10-17,Day,4,Scheduled
9555,2023-10-17,Day,4,Scheduled
9522,2023-10-17,Afternoon,4,Scheduled
9566,2023-10-17,Afternoon,4,Scheduled
9523,2023-10-18,Day,4,Scheduled
9511,2023-10-18,Day,4,Scheduled
9567,2023-10-18,Afternoon,4,Scheduled
9546,2023-10-18,Afternoon,4,Scheduled
9504,2023-10-19,Day,4,Scheduled
9532,2023-10-19,Day,4,Scheduled
9547,2023-10-19,Afternoon,4,Scheduled
9503,2023-10-19,Afternoon,4,Scheduled
9571,2023-10-20,Day,4,Scheduled
9563,2023-10-20,Day,4,Scheduled
9570,2023-10-20,Afternoon,4,Scheduled
9509,2023-10-20,Afternoon,4,Scheduled
9555,2023-10-23,Day,4,Scheduled
9571,2023-10-23,Day,4,Scheduled
9548,2023-10-23,Afternoon,4,Scheduled
9522,2023-10-23,Afternoon,4,Scheduled
9532,2023-10-24,Day,4,Scheduled
9525,2023-10-24,Day,4,Scheduled
9503,2023-10-24,Afternoon,4,Scheduled
9509,2023-10-24,Afternoon,4,Scheduled
9570,2023-10-25,Day,4,Scheduled
9562,2023-10-25,Day,4,Scheduled
9567,2023-10-25,Afternoon,4,Scheduled
9569,2023-10-25,Afternoon,4,Scheduled
9505,2023-10-26,Day,4,Scheduled
9566,2023-10-26,Day,4,Scheduled
9547,2023-10-26,Afternoon,4,Scheduled
9515,2023-10-26,Afternoon,4,Scheduled
9546,2023-10-27,Day,4,Scheduled
9563,2023-10-27,Day,4,Scheduled
9504,2023-10-27,Afternoon,4,Scheduled
9560,2023-10-27,Afternoon,4,Scheduled
9563,2023-10-30,Day,4,Scheduled
9570,2023-10-30,Day,4,Scheduled
9558,2023-10-30,Afternoon,4,Scheduled
9566,2023-10-30,Afternoon,4,Scheduled
9562,2023-10-31,Day,4,Scheduled
9531,2023-10-31,Day,4,Scheduled
9523,2023-10-31,Afternoon,4,Scheduled
9548,2023-10-31,Afternoon,4,Scheduled
9532,2023-11-01,Day,4,Scheduled
9525,2023-11-01,Day,4,Scheduled
9515,2023-11-01,Afternoon,4,Scheduled
9522,2023-11-02,Day,4,Scheduled
9560,2023-11-02,Day,4,Scheduled
9567,2023-11-02,Afternoon,4,Scheduled
9546,2023-11-02,Afternoon,4,Scheduled
9503,2023-11-03,Day,4,Scheduled
9547,2023-11-03,Day,4,Scheduled
9504,2023-11-03,Afternoon,4,Scheduled
9545,2023-11-03,Afternoon,4,Scheduled
9567,2023-11-06,Day,4,Scheduled
9538,2023-11-06,Afternoon,4,Scheduled
9566,2023-11-06,Afternoon,4,Scheduled
9515,2023-11-07,Day,4,Scheduled
9505,2023-11-07,Day,4,Scheduled
9570,2023-11-07,Afternoon,4,Scheduled
9532,2023-11-07,Afternoon,4,Scheduled
9548,2023-11-08,Day,4,Scheduled
9503,2023-11-08,Day,4,Scheduled
9560,2023-11-08,Afternoon,4,Scheduled
9563,2023-11-08,Afternoon,4,Scheduled
9555,2023-11-09,Day,4,Scheduled
9511,2023-11-09,Day,4,Scheduled
9525,2023-11-09,Afternoon,4,Scheduled
9571,2023-11-09,Afternoon,4,Scheduled
9509,2023-11-10,Day,4,Scheduled
9504,2023-11-10,Day,4,Scheduled
9546,2023-11-10,Afternoon,4,Scheduled
9562,2023-11-10,Afternoon,4,Scheduled
9515,2023-11-13,Day,4,Scheduled
9522,2023-11-13,Day,4,Scheduled
9571,2023-11-13,Afternoon,4,Scheduled
9562,2023-11-13,Afternoon,4,Scheduled
9563,2023-11-14,Day,4,Scheduled
9569,2023-11-14,Day,4,Scheduled
9503,2023-11-14,Afternoon,4,Scheduled
9523,2023-11-14,Afternoon,4,Scheduled
9570,2023-11-15,Day,4,Scheduled
9547,2023-11-15,Day,4,Scheduled
9531,2023-11-15,Afternoon,4,Scheduled
9546,2023-11-15,Afternoon,4,Scheduled
9566,2023-11-16,Day,4,Scheduled
9548,2023-11-16,Day,4,Scheduled
9558,2023-11-16,Afternoon,4,Scheduled
9527,2023-11-16,Afternoon,4,Scheduled
9560,2023-11-17,Day,4,Scheduled
9525,2023-11-17,Day,4,Scheduled
9509,2023-11-17,Afternoon,4,Scheduled
9545,2023-11-17,Afternoon,4,Scheduled
9560,2023-11-20,Day,4,Scheduled
9523,2023-11-20,Day,4,Scheduled
9509,2023-11-20,Afternoon,4,Scheduled
9548,2023-11-20,Afternoon,4,Scheduled
9570,2023-11-21,Day,4,Scheduled
9511,2023-11-21,Day,4,Scheduled
9525,2023-11-21,Afternoon,4,Scheduled
9562,2023-11-21,Afternoon,4,Scheduled
9503,2023-11-22,Day,4,Scheduled
9527,2023-11-22,Day,4,Scheduled
9566,2023-11-22,Afternoon,4,Scheduled
9555,2023-11-22,Afternoon,4,Scheduled
9531,2023-11-23,Day,4,Scheduled
9522,2023-11-23,Day,4,Scheduled
9558,2023-11-23,Afternoon,4,Scheduled
9563,2023-11-24,Day,4,Scheduled
9532,2023-11-24,Day,4,Scheduled
9538,2023-11-24,Afternoon,4,Scheduled
9547,2023-11-24,Afternoon,4,Scheduled
9505,2023-11-27,Day,4,Scheduled
9566,2023-11-27,Day,4,Scheduled
9560,2023-11-27,Afternoon,4,Scheduled
9558,2023-11-27,Afternoon,4,Scheduled
9503,2023-11-28,Day,4,Scheduled
9538,2023-11-28,Day,4,Scheduled
9547,2023-11-28,Afternoon,4,Scheduled
9562,2023-11-28,Afternoon,4,Scheduled
9509,2023-11-29,Day,4,Scheduled
9548,2023-11-29,Day,4,Scheduled
9555,2023-11-29,Afternoon,4,Scheduled
9523,2023-11-29,Afternoon,4,Scheduled
9571,2023-11-30,Day,4,Scheduled
9570,2023-11-30,Day,4,Scheduled
9515,2023-11-30,Afternoon,4,Scheduled
9527,2023-11-30,Afternoon,4,Scheduled
9504,2023-12-01,Day,4,Scheduled
9569,2023-12-01,Day,4,Scheduled
9545,2023-12-01,Afternoon,4,Scheduled
9546,2023-12-01,Afternoon,4,Scheduled
9546,2023-12-04,Day,4,Scheduled
9547,2023-12-04,Day,4,Scheduled
9532,2023-12-04,Afternoon,4,Scheduled
9509,2023-12-04,Afternoon,4,Scheduled
9555,2023-12-05,Day,4,Scheduled
9515,2023-12-05,Day,4,Scheduled
9504,2023-12-05,Afternoon,4,Scheduled
9525,2023-12-05,Afternoon,4,Scheduled
9566,2023-12-06,Day,4,Scheduled
9562,2023-12-06,Day,4,Scheduled
9505,2023-12-06,Afternoon,4,Scheduled
9571,2023-12-06,Afternoon,4,Scheduled
9527,2023-12-07,Day,4,Scheduled
9560,2023-12-07,Day,4,Scheduled
9570,2023-12-07,Afternoon,4,Scheduled
9548,2023-12-07,Afternoon,4,Scheduled
9569,2023-12-08,Day,4,Scheduled
9563,2023-12-08,Day,4,Scheduled
9531,2023-12-08,Afternoon,4,Scheduled
9538,2023-12-08,Afternoon,4,Scheduled
9569,2023-12-11,Day,4,Scheduled
9509,2023-12-11,Day,4,Scheduled
9566,2023-12-11,Afternoon,4,Scheduled
9525,2023-12-11,Afternoon,4,Scheduled
9531,2023-12-12,Day,4,Scheduled
9505,2023-12-12,Day,4,Scheduled
9560,2023-12-12,Afternoon,4,Scheduled
9555,2023-12-12,Afternoon,4,Scheduled
9562,2023-12-13,Day,4,Scheduled
9515,2023-12-13,Day,4,Scheduled
9571,2023-12-13,Afternoon,4,Scheduled
9570,2023-12-13,Afternoon,4,Scheduled
9522,2023-12-14,Day,4,Scheduled
9503,2023-12-14,Day,4,Scheduled
9523,2023-12-14,Afternoon,4,Scheduled
9511,2023-12-14,Afternoon,4,Scheduled
9545,2023-12-15,Day,4,Scheduled
9504,2023-12-15,Day,4,Scheduled
9527,2023-12-15,Afternoon,4,Scheduled
9563,2023-12-15,Afternoon,4,Scheduled
9571,2023-12-18,Day,4,Scheduled
9545,2023-12-18,Day,4,Scheduled
9547,2023-12-18,Afternoon,4,Scheduled
9546,2023-12-18,Afternoon,4,Scheduled
9570,2023-12-19,Day,4,Scheduled
9511,2023-12-19,Day,4,Scheduled
9527,2023-12-19,Afternoon,4,Scheduled
9558,2023-12-19,Afternoon,4,Scheduled
9548,2023-12-20,Day,4,Scheduled
9504,2023-12-20,Day,4,Scheduled
9509,2023-12-20,Afternoon,4,Scheduled
9515,2023-12-20,Afternoon,4,Scheduled
9560,2023-12-21,Day,4,Scheduled
9523,2023-12-21,Day,4,Scheduled
9563,2023-12-21,Afternoon,4,Scheduled
9569,2023-12-21,Afternoon,4,Scheduled
9555,2023-12-22,Day,4,Scheduled
9525,2023-12-22,Afternoon,4,Scheduled
9503,2023-12-22,Afternoon,4,Scheduled
9511,2023-12-25,Day,4,Scheduled
9569,2023-12-25,Day,4,Scheduled
9522,2023-12-25,Afternoon,4,Scheduled
9563,2023-12-25,Afternoon,4,Scheduled
9525,2023-12-26,Day,4,Scheduled
9571,2023-12-26,Afternoon,4,Scheduled
9509,2023-12-27,Day,4,Scheduled
9527,2023-12-27,Day,4,Scheduled
9566,2023-12-27,Afternoon,4,Scheduled
9546,2023-12-27,Afternoon,4,Scheduled
9523,2023-12-28,Day,4,Scheduled
9547,2023-12-28,Day,4,Scheduled
9555,2023-12-28,Afternoon,4,Scheduled
9504,2023-12-28,Afternoon,4,Scheduled
9528,2023-12-29,Day,4,Scheduled
9560,2023-12-29,Day,4,Scheduled
9505,2023-12-29,Afternoon,4,Scheduled
9548,2024-01-01,Day,4,Scheduled
9547,2024-01-01,Day,4,Scheduled
9546,2024-01-01,Afternoon,4,Scheduled
9531,2024-01-01,Afternoon,4,Scheduled
9555,2024-01-02,Day,4,Scheduled
9570,2024-01-02,Day,4,Scheduled
9558,2024-01-02,Afternoon,4,Scheduled
9503,2024-01-02,Afternoon,4,Scheduled
9562,2024-01-03,Day,4,Scheduled
9569,2024-01-03,Day,4,Scheduled
9527,2024-01-03,Afternoon,4,Scheduled
9571,2024-01-03,Afternoon,4,Scheduled
9566,2024-01-04,Day,4,Scheduled
9563,2024-01-04,Day,4,Scheduled
9528,2024-01-04,Afternoon,4,Scheduled
9523,2024-01-05,Day,4,Scheduled
9505,2024-01-05,Day,4,Scheduled
9522,2024-01-05,Afternoon,4,Scheduled
9523,2024-01-08,Day,4,Scheduled
9571,2024-01-08,Day,4,Scheduled
9547,2024-01-08,Afternoon,4,Scheduled
9528,2024-01-08,Afternoon,4,Scheduled
9570,2024-01-09,Day,4,Scheduled
9546,2024-01-09,Day,4,Scheduled
9569,2024-01-09,Afternoon,4,Scheduled
9525,2024-01-09,Afternoon,4,Scheduled
9560,2024-01-10,Day,4,Scheduled
9531,2024-01-10,Day,4,Scheduled
9563,2024-01-10,Afternoon,4,Scheduled
9504,2024-01-10,Afternoon,4,Scheduled
9558,2024-01-11,Day,4,Scheduled
9522,2024-01-11,Day,4,Scheduled
9505,2024-01-11,Afternoon,4,Scheduled
9555,2024-01-11,Afternoon,4,Scheduled
9562,2024-01-12,Day,4,Scheduled
9503,2024-01-12,Day,4,Scheduled
9527,2024-01-12,Afternoon,4,Scheduled
9523,2024-01-15,Day,4,Scheduled
9569,2024-01-15,Day,4,Scheduled
9525,2024-01-15,Afternoon,4,Scheduled
9527,2024-01-15,Afternoon,4,Scheduled
9548,2024-01-16,Day,4,Scheduled
9503,2024-01-16,Day,4,Scheduled
9563,2024-01-16,Afternoon,4,Scheduled
9546,2024-01-16,Afternoon,4,Scheduled
9547,2024-01-17,Day,4,Scheduled
9571,2024-01-17,Day,4,Scheduled
9558,2024-01-17,Afternoon,4,Scheduled
9528,2024-01-17,Afternoon,4,Scheduled
9570,2024-01-18,Day,4,Scheduled
9505,2024-01-18,Day,4,Scheduled
9511,2024-01-18,Afternoon,4,Scheduled
9504,2024-01-18,Afternoon,4,Scheduled
9522,2024-01-19,Day,4,Scheduled
9560,2024-01-19,Day,4,Scheduled
9555,2024-01-19,Afternoon,4,Scheduled
9515,2024-01-19,Afternoon,4,Scheduled
9563,2024-01-22,Day,4,Scheduled
9547,2024-01-22,Day,4,Scheduled
9531,2024-01-22,Afternoon,4,Scheduled
9546,2024-01-22,Afternoon,4,Scheduled
9515,2024-01-23,Day,4,Scheduled
9548,2024-01-23,Day,4,Scheduled
9511,2024-01-23,Afternoon,4,Scheduled
9503,2024-01-23,Afternoon,4,Scheduled
9525,2024-01-24,Day,4,Scheduled
9560,2024-01-24,Day,4,Scheduled
9562,2024-01-24,Afternoon,4,Scheduled
9509,2024-01-24,Afternoon,4,Scheduled
9522,2024-01-25,Day,4,Scheduled
9505,2024-01-25,Day,4,Scheduled
9558,2024-01-25,Afternoon,4,Scheduled
9528,2024-01-25,Afternoon,4,Scheduled
9571,2024-01-26,Day,4,Scheduled
9555,2024-01-26,Day,4,Scheduled
9570,2024-01-26,Afternoon,4,Scheduled
9527,2024-01-26,Afternoon,4,Scheduled
9503,2024-01-29,Day,4,Scheduled
9505,2024-01-29,Day,4,Scheduled
9531,2024-01-29,Afternoon,4,Scheduled
9571,2024-01-29,Afternoon,4,Scheduled
9558,2024-01-30,Day,4,Scheduled
9569,2024-01-30,Day,4,Scheduled
9525,2024-01-30,Afternoon,4,Scheduled
9562,2024-01-31,Day,4,Scheduled
9546,2024-01-31,Day,4,Scheduled
9515,2024-01-31,Afternoon,4,Scheduled
9570,2024-01-31,Afternoon,4,Scheduled
9547,2024-02-01,Day,4,Scheduled
9535,2024-02-01,Day,4,Scheduled
9528,2024-02-01,Afternoon,4,Scheduled
9527,2024-02-01,Afternoon,4,Scheduled
9509,2024-02-02,Day,4,Scheduled
9522,2024-02-02,Day,4,Scheduled
9560,2024-02-02,Afternoon,4,Scheduled
9515,2024-02-05,Day,4,Scheduled
9569,2024-02-05,Day,4,Scheduled
9525,2024-02-05,Afternoon,4,Scheduled
9504,2024-02-05,Afternoon,4,Scheduled
9531,2024-02-06,Day,4,Scheduled
9548,2024-02-06,Day,4,Scheduled
9570,2024-02-06,Afternoon,4,Scheduled
9522,2024-02-06,Afternoon,4,Scheduled
9546,2024-02-07,Day,4,Scheduled
9562,2024-02-07,Day,4,Scheduled
9505,2024-02-07,Afternoon,4,Scheduled
9527,2024-02-07,Afternoon,4,Scheduled
9558,2024-02-08,Day,4,Scheduled
9563,2024-02-08,Day,4,Scheduled
9571,2024-02-08,Afternoon,4,Scheduled
9528,2024-02-08,Afternoon,4,Scheduled
9511,2024-02-09,Day,4,Scheduled
9547,2024-02-09,Day,4,Scheduled
9535,2024-02-09,Afternoon,4,Scheduled
9509,2024-02-09,Afternoon,4,Scheduled
9528,2024-02-12,Day,4,Scheduled
9504,2024-02-12,Afternoon,4,Scheduled
9570,2024-02-12,Afternoon,4,Scheduled
9509,2024-02-13,Day,4,Scheduled
9503,2024-02-13,Day,4,Scheduled
9562,2024-02-13,Afternoon,4,Scheduled
9571,2024-02-13,Afternoon,4,Scheduled
9531,2024-02-14,Day,4,Scheduled
9558,2024-02-14,Day,4,Scheduled
9546,2024-02-14,Afternoon,4,Scheduled
9535,2024-02-14,Afternoon,4,Scheduled
9547,2024-02-15,Day,4,Scheduled
9515,2024-02-15,Day,4,Scheduled
9527,2024-02-15,Afternoon,4,Scheduled
9525,2024-02-16,Day,4,Scheduled
9505,2024-02-16,Day,4,Scheduled
9522,2024-02-16,Afternoon,4,Scheduled
9560,2024-02-16,Afternoon,4,Scheduled
9511,2024-02-19,Day,4,Scheduled
9558,2024-02-19,Day,4,Scheduled
9569,2024-02-19,Afternoon,4,Scheduled
9560,2024-02-19,Afternoon,4,Scheduled
9562,2024-02-20,Day,4,Scheduled
9563,2024-02-20,Day,4,Scheduled
9571,2024-02-20,Afternoon,4,Scheduled
9515,2024-02-20,Afternoon,4,Scheduled
9547,2024-02-21,Day,4,Scheduled
9535,2024-02-21,Day,4,Scheduled
9570,2024-02-21,Afternoon,4,Scheduled
9548,2024-02-21,Afternoon,4,Scheduled
9555,2024-02-22,Day,4,Scheduled
9504,2024-02-22,Day,4,Scheduled
9509,2024-02-22,Afternoon,4,Scheduled
9522,2024-02-22,Afternoon,4,Scheduled
9531,2024-02-23,Day,4,Scheduled
9505,2024-02-23,Day,4,Scheduled
9546,2024-02-23,Afternoon,4,Scheduled
9525,2024-02-23,Afternoon,4,Scheduled
9505,2024-02-26,Day,4,Scheduled
9547,2024-02-26,Afternoon,4,Scheduled
9535,2024-02-26,Afternoon,4,Scheduled
9570,2024-02-27,Day,4,Scheduled
9504,2024-02-27,Day,4,Scheduled
9509,2024-02-27,Afternoon,4,Scheduled
9563,2024-02-27,Afternoon,4,Scheduled
9527,2024-02-28,Day,4,Scheduled
9558,2024-02-28,Day,4,Scheduled
9531,2024-02-28,Afternoon,4,Scheduled
9548,2024-02-28,Afternoon,4,Scheduled
9562,2024-02-29,Day,4,Scheduled
9515,2024-02-29,Day,4,Scheduled
9555,2024-02-29,Afternoon,4,Scheduled
9569,2024-02-29,Afternoon,4,Scheduled
9503,2024-03-01,Day,4,Scheduled
9522,2024-03-01,Day,4,Scheduled
9525,2024-03-01,Afternoon,4,Scheduled
9528,2024-03-01,Afternoon,4,Scheduled
9571,2024-03-04,Day,4,Scheduled
9558,2024-03-04,Day,4,Scheduled
9535,2024-03-04,Afternoon,4,Scheduled
9531,2024-03-04,Afternoon,4,Scheduled
9560,2024-03-05,Day,4,Scheduled
9562,2024-03-05,Afternoon,4,Scheduled
9547,2024-03-05,Afternoon,4,Scheduled
9528,2024-03-06,Day,4,Scheduled
9503,2024-03-06,Day,4,Scheduled
9555,2024-03-06,Afternoon,4,Scheduled
9511,2024-03-06,Afternoon,4,Scheduled
9509,2024-03-07,Day,4,Scheduled
9570,2024-03-07,Day,4,Scheduled
9515,2024-03-07,Afternoon,4,Scheduled
9522,2024-03-07,Afternoon,4,Scheduled
9563,2024-03-08,Day,4,Scheduled
9525,2024-03-08,Day,4,Scheduled
9546,2024-03-08,Afternoon,4,Scheduled
9505,2024-03-08,Afternoon,4,Scheduled
9528,2024-03-11,Day,4,Scheduled
9503,2024-03-11,Day,4,Scheduled
9535,2024-03-11,Afternoon,4,Scheduled
9509,2024-03-11,Afternoon,4,Scheduled
9505,2024-03-12,Day,4,Scheduled
9563,2024-03-12,Day,4,Scheduled
9546,2024-03-12,Afternoon,4,Scheduled
9569,2024-03-12,Afternoon,4,Scheduled
9515,2024-03-13,Day,4,Scheduled
9527,2024-03-13,Day,4,Scheduled
9558,2024-03-13,Afternoon,4,Scheduled
9555,2024-03-14,Day,4,Scheduled
9560,2024-03-14,Day,4,Scheduled
9522,2024-03-14,Afternoon,4,Scheduled
9548,2024-03-14,Afternoon,4,Scheduled
9525,2024-03-15,Day,4,Scheduled
9562,2024-03-15,Day,4,Scheduled
9547,2024-03-15,Afternoon,4,Scheduled
9504,2024-03-15,Afternoon,4,Scheduled
9511,2024-03-18,Day,4,Scheduled
9561,2024-03-18,Afternoon,4,Scheduled
9527,2024-03-18,Afternoon,4,Scheduled
9558,2024-03-19,Day,4,Scheduled
9571,2024-03-19,Afternoon,4,Scheduled
9503,2024-03-19,Afternoon,4,Scheduled
9546,2024-03-20,Day,4,Scheduled
9504,2024-03-20,Day,4,Scheduled
9560,2024-03-20,Afternoon,4,Scheduled
9555,2024-03-20,Afternoon,4,Scheduled
9547,2024-03-21,Day,4,Scheduled
9509,2024-03-21,Day,4,Scheduled
9563,2024-03-21,Afternoon,4,Scheduled
9505,2024-03-21,Afternoon,4,Scheduled
9522,2024-03-22,Day,4,Scheduled
9562,2024-03-22,Day,4,Scheduled
9528,2024-03-22,Afternoon,4,Scheduled
9569,2024-03-22,Afternoon,4,Scheduled
9531,2024-03-25,Day,4,Scheduled
9509,2024-03-25,Day,4,Scheduled
9522,2024-03-25,Afternoon,4,Scheduled
9546,2024-03-25,Afternoon,4,Scheduled
9570,2024-03-26,Day,4,Scheduled
9569,2024-03-26,Day,4,Scheduled
9571,2024-03-26,Afternoon,4,Scheduled
9563,2024-03-26,Afternoon,4,Scheduled
9503,2024-03-27,Day,4,Scheduled
9527,2024-03-27,Day,4,Scheduled
9535,2024-03-27,Afternoon,4,Scheduled
9561,2024-03-27,Afternoon,4,Scheduled
9558,2024-03-28,Day,4,Scheduled
9511,2024-03-28,Day,4,Scheduled
9528,2024-03-28,Afternoon,4,Scheduled
9560,2024-03-28,Afternoon,4,Scheduled
9505,2024-03-29,Day,4,Scheduled
9515,2024-03-29,Day,4,Scheduled
9504,2024-03-29,Afternoon,4,Scheduled
9555,2024-03-29,Afternoon,4,Scheduled
9555,2024-04-01,Day,4,Scheduled
9547,2024-04-01,Day,4,Scheduled
9563,2024-04-01,Afternoon,4,Scheduled
9505,2024-04-01,Afternoon,4,Scheduled
9515,2024-04-02,Day,4,Scheduled
9525,2024-04-02,Day,4,Scheduled
9511,2024-04-02,Afternoon,4,Scheduled
9569,2024-04-02,Afternoon,4,Scheduled
9527,2024-04-03,Day,4,Scheduled
9571,2024-04-03,Day,4,Scheduled
9561,2024-04-03,Afternoon,4,Scheduled
9558,2024-04-03,Afternoon,4,Scheduled
9570,2024-04-04,Day,4,Scheduled
9504,2024-04-04,Day,4,Scheduled
9546,2024-04-04,Afternoon,4,Scheduled
9503,2024-04-04,Afternoon,4,Scheduled
9509,2024-04-05,Day,4,Scheduled
9560,2024-04-05,Day,4,Scheduled
9522,2024-04-05,Afternoon,4,Scheduled
9528,2024-04-05,Afternoon,4,Scheduled
9561,2024-04-08,Day,4,Scheduled
